platform	target	subtarget	device	name	soc	edition	channel	max_feature
mtk	ramips	mt76x8	wavlink_wl-wn577a2	Wavlink WL-WN577A2	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn577a2	Wavlink WL-WN577A2	mt76x8	open	lts	core
mtk	ramips	mt76x8	wavlink_wl-wn578a2	Wavlink WL-WN578A2	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn578a2	Wavlink WL-WN578A2	mt76x8	open	lts	core
mtk	ramips	mt76x8	widora_neo-16m	Widora Widora-NEO 16M	mt76x8	open	edge	core
mtk	ramips	mt76x8	widora_neo-16m	Widora Widora-NEO 16M	mt76x8	open	lts	core
mtk	ramips	mt76x8	widora_neo-32m	Widora Widora-NEO 32M	mt76x8	open	edge	core
mtk	ramips	mt76x8	widora_neo-32m	Widora Widora-NEO 32M	mt76x8	open	lts	core
mtk	ramips	mt76x8	wiznet_wizfi630s	WIZnet WizFi630S	mt76x8	open	edge	core
mtk	ramips	mt76x8	wiznet_wizfi630s	WIZnet WizFi630S	mt76x8	open	lts	core
mtk	ramips	mt76x8	wodesys_wd-r1208u	Wodesys WD-R1208U	mt76x8	open	edge	core
mtk	ramips	mt76x8	wodesys_wd-r1208u	Wodesys WD-R1208U	mt76x8	open	lts	core
mtk	ramips	mt76x8	wrtnode_wrtnode2p	WRTnode WRTnode 2P	mt76x8	open	edge	core
mtk	ramips	mt76x8	wrtnode_wrtnode2p	WRTnode WRTnode 2P	mt76x8	open	lts	core
mtk	ramips	mt76x8	wrtnode_wrtnode2r	WRTnode WRTnode 2R	mt76x8	open	edge	core
mtk	ramips	mt76x8	wrtnode_wrtnode2r	WRTnode WRTnode 2R	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_mi-ra75	Xiaomi MiWiFi Range Extender AC1200 RA75	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_mi-ra75	Xiaomi MiWiFi Range Extender AC1200 RA75	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_mi-router-4a-100m	Xiaomi Mi Router 4A 100M Edition	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_mi-router-4a-100m	Xiaomi Mi Router 4A 100M Edition	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_mi-router-4a-100m-intl	Xiaomi Mi Router 4A 100M International Edition	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_mi-router-4a-100m-intl	Xiaomi Mi Router 4A 100M International Edition	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_mi-router-4a-100m-intl-v2	Xiaomi Mi Router 4A 100M International Edition V2	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_mi-router-4a-100m-intl-v2	Xiaomi Mi Router 4A 100M International Edition V2	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_mi-router-4c	Xiaomi Mi Router 4C	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_mi-router-4c	Xiaomi Mi Router 4C	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_miwifi-3a	Xiaomi MiWiFi 3A	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_miwifi-3a	Xiaomi MiWiFi 3A	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_miwifi-3c	Xiaomi MiWiFi 3C	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_miwifi-3c	Xiaomi MiWiFi 3C	mt76x8	open	lts	core
mtk	ramips	mt76x8	xiaomi_miwifi-nano	Xiaomi MiWiFi Nano	mt76x8	open	edge	core
mtk	ramips	mt76x8	xiaomi_miwifi-nano	Xiaomi MiWiFi Nano	mt76x8	open	lts	core
mtk	ramips	mt76x8	yuncore_1200f	Yuncore 1200F	mt76x8	open	edge	core
mtk	ramips	mt76x8	yuncore_cpe200	Yuncore CPE200	mt76x8	open	edge	core
mtk	ramips	mt76x8	yuncore_cpe200	Yuncore CPE200	mt76x8	open	lts	core
mtk	ramips	mt76x8	yuncore_m300	Yuncore M300	mt76x8	open	edge	core
mtk	ramips	mt76x8	yuncore_m300	Yuncore M300	mt76x8	open	lts	core
mtk	ramips	mt76x8	zbtlink_zbt-we1226	Zbtlink ZBT-WE1226	mt76x8	open	edge	core
mtk	ramips	mt76x8	zbtlink_zbt-we1226	Zbtlink ZBT-WE1226	mt76x8	open	lts	core
mtk	ramips	mt76x8	zbtlink_zbt-we2426-b	Zbtlink ZBT-WE2426-B	mt76x8	open	edge	core
mtk	ramips	mt76x8	zbtlink_zbt-we2426-b	Zbtlink ZBT-WE2426-B	mt76x8	open	lts	core
mtk	ramips	mt76x8	zyxel_keenetic-extra-ii	Zyxel Keenetic Extra II	mt76x8	open	edge	core
mtk	ramips	mt76x8	zyxel_keenetic-extra-ii	Zyxel Keenetic Extra II	mt76x8	open	lts	core
qcom	qualcommax	ipq50xx	cmcc_mr3000d-ci	CMCC MR3000D-CI	ipq5018	open	edge	core
qcom	qualcommax	ipq50xx	cmcc_mr3000d-ci	CMCC MR3000D-CI	ipq5018	open	lts	core
qcom	qualcommax	ipq50xx	cmcc_pz-l8	CMCC PZ-L8	ipq5018	open	edge	core
qcom	qualcommax	ipq50xx	cmcc_pz-l8	CMCC PZ-L8	ipq5018	open	lts	core
qcom	qualcommax	ipq50xx	elecom_wrc-x3000gs2	ELECOM WRC-X3000GS2	ipq5018	open	edge	core
qcom	qualcommax	ipq50xx	elecom_wrc-x3000gs2	ELECOM WRC-X3000GS2	ipq5018	open	lts	core
qcom	qualcommax	ipq50xx	elecom_wrc-x3000gst2	ELECOM WRC-X3000GST2	ipq5018	open	edge	core
qcom	qualcommax	ipq50xx	glinet_gl-b3000	GL.iNet GL-B3000	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	glinet_gl-b3000	GL.iNet GL-B3000	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	iodata_wn-dax3000gr	I-O DATA WN-DAX3000GR	ipq5018	open	edge	core
qcom	qualcommax	ipq50xx	iodata_wn-dax3000gr	I-O DATA WN-DAX3000GR	ipq5018	open	lts	core
qcom	qualcommax	ipq50xx	linksys_mr5500	Linksys MR5500	ipq5018	open	edge	standard-usb
qcom	qualcommax	ipq50xx	linksys_mr5500	Linksys MR5500	ipq5018	open	lts	standard-usb
qcom	qualcommax	ipq50xx	linksys_mx2000	Linksys MX2000	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	linksys_mx2000	Linksys MX2000	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	linksys_mx5500	Linksys MX5500	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	linksys_mx5500	Linksys MX5500	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	linksys_mx6200	Linksys MX6200	ipq5018	open	edge	core
qcom	qualcommax	ipq50xx	linksys_mx6200	Linksys MX6200	ipq5018	open	lts	core
qcom	qualcommax	ipq50xx	linksys_spnmx56	Linksys SPNMX56	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	linksys_spnmx56	Linksys SPNMX56	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	xiaomi_ax6000	Xiaomi AX6000	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	xiaomi_ax6000	Xiaomi AX6000	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	xiaomi_redmi-ax5400	Xiaomi Redmi AX5400	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	yuncore_ax830	Yuncore AX830	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	yuncore_ax830	Yuncore AX830	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	yuncore_ax850	Yuncore AX850	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	yuncore_ax850	Yuncore AX850	ipq5018	open	lts	standard
qcom	qualcommax	ipq50xx	zyxel_scr50axe	Zyxel SCR50AXE	ipq5018	open	edge	standard
qcom	qualcommax	ipq50xx	zyxel_scr50axe	Zyxel SCR50AXE	ipq5018	open	lts	standard
qcom	qualcommax	ipq60xx	8devices_mango-dvk	8devices Mango-DVK	ipq6010	open	edge	core
qcom	qualcommax	ipq60xx	8devices_mango-dvk	8devices Mango-DVK	ipq6010	open	lts	core
qcom	qualcommax	ipq60xx	8devices_mango-dvk	8devices Mango-DVK	ipq6010	pro	edge	core
qcom	qualcommax	ipq60xx	8devices_mango-dvk	8devices Mango-DVK	ipq6010	pro	lts	core
qcom	qualcommax	ipq60xx	alfa-network_ap120c-ax	ALFA Network AP120C-AX	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	alfa-network_ap120c-ax	ALFA Network AP120C-AX	ipq6000	open	lts	standard
qcom	qualcommax	ipq60xx	alfa-network_ap120c-ax	ALFA Network AP120C-AX	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	alfa-network_ap120c-ax	ALFA Network AP120C-AX	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	anysafe_e1	AnySafe E1	ipq6010	pro	edge	standard
qcom	qualcommax	ipq60xx	anysafe_e1	AnySafe E1	ipq6010	pro	lts	standard
qcom	qualcommax	ipq60xx	cambiumnetworks_xe3-4	Cambium Networks XE3-4	ipq6010	open	edge	standard
qcom	qualcommax	ipq60xx	cambiumnetworks_xe3-4	Cambium Networks XE3-4	ipq6010	open	lts	standard
qcom	qualcommax	ipq60xx	cambiumnetworks_xe3-4	Cambium Networks XE3-4	ipq6010	pro	edge	standard
qcom	qualcommax	ipq60xx	cambiumnetworks_xe3-4	Cambium Networks XE3-4	ipq6010	pro	lts	standard
qcom	qualcommax	ipq60xx	cmiot_ax18	CMIOT AX18	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	cmiot_ax18	CMIOT AX18	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	glinet_gl-ax1800	GL.iNet GL-AX1800	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	glinet_gl-ax1800	GL.iNet GL-AX1800	ipq6000	open	lts	standard
qcom	qualcommax	ipq60xx	glinet_gl-ax1800	GL.iNet GL-AX1800	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	glinet_gl-ax1800	GL.iNet GL-AX1800	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	glinet_gl-axt1800	GL.iNet GL-AXT1800	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	glinet_gl-axt1800	GL.iNet GL-AXT1800	ipq6000	open	lts	standard
qcom	qualcommax	ipq60xx	glinet_gl-axt1800	GL.iNet GL-AXT1800	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	glinet_gl-axt1800	GL.iNet GL-AXT1800	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	jdcloud_re-cs-02	JDCloud RE-CS-02	ipq6010	open	edge	ultra
qcom	qualcommax	ipq60xx	jdcloud_re-cs-02	JDCloud RE-CS-02	ipq6010	pro	edge	ultra
qcom	qualcommax	ipq60xx	jdcloud_re-cs-02	JDCloud RE-CS-02	ipq6010	pro	lts	ultra
qcom	qualcommax	ipq60xx	jdcloud_re-cs-07	JDCloud RE-CS-07	ipq6010	open	edge	standard
qcom	qualcommax	ipq60xx	jdcloud_re-cs-07	JDCloud RE-CS-07	ipq6010	pro	edge	standard
qcom	qualcommax	ipq60xx	jdcloud_re-cs-07	JDCloud RE-CS-07	ipq6010	pro	lts	standard
qcom	qualcommax	ipq60xx	jdcloud_re-ss-01	JDCloud RE-SS-01	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	jdcloud_re-ss-01	JDCloud RE-SS-01	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	jdcloud_re-ss-01	JDCloud RE-SS-01	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	kt_ar06-012h	KT AR06-012H	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	kt_ar06-012h	KT AR06-012H	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	lg_gapd-7500	LG GAPD-7500	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	lg_gapd-7500	LG GAPD-7500	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	link_nn6000-v1	Link NN6000 v1	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	link_nn6000-v1	Link NN6000 v1	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	link_nn6000-v1	Link NN6000 v1	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	link_nn6000-v2	Link NN6000 v2	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	link_nn6000-v2	Link NN6000 v2	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	link_nn6000-v2	Link NN6000 v2	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	linksys_mr7350	Linksys MR7350	ipq6000	open	edge	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7350	Linksys MR7350	ipq6000	open	lts	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7350	Linksys MR7350	ipq6000	pro	edge	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7350	Linksys MR7350	ipq6000	pro	lts	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7500	Linksys MR7500	ipq6018	open	edge	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7500	Linksys MR7500	ipq6018	open	lts	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7500	Linksys MR7500	ipq6018	pro	edge	standard-usb
qcom	qualcommax	ipq60xx	linksys_mr7500	Linksys MR7500	ipq6018	pro	lts	standard-usb
qcom	qualcommax	ipq60xx	netgear_rbr350	Netgear RBR350	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	netgear_rbr350	Netgear RBR350	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	netgear_rbs350	Netgear RBS350	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	netgear_rbs350	Netgear RBS350	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax214	Netgear WAX214	ipq6010	open	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax214	Netgear WAX214	ipq6010	open	lts	standard
qcom	qualcommax	ipq60xx	netgear_wax214	Netgear WAX214	ipq6010	pro	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax214	Netgear WAX214	ipq6010	pro	lts	standard
qcom	qualcommax	ipq60xx	netgear_wax610	Netgear WAX610	ipq6010	open	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax610	Netgear WAX610	ipq6010	open	lts	standard
qcom	qualcommax	ipq60xx	netgear_wax610	Netgear WAX610	ipq6010	pro	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax610	Netgear WAX610	ipq6010	pro	lts	standard
qcom	qualcommax	ipq60xx	netgear_wax610y	Netgear WAX610Y	ipq6010	open	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax610y	Netgear WAX610Y	ipq6010	open	lts	standard
qcom	qualcommax	ipq60xx	netgear_wax610y	Netgear WAX610Y	ipq6010	pro	edge	standard
qcom	qualcommax	ipq60xx	netgear_wax610y	Netgear WAX610Y	ipq6010	pro	lts	standard
qcom	qualcommax	ipq60xx	qihoo_360v6	Qihoo 360V6	ipq6000	open	edge	standard
qcom	qualcommax	ipq60xx	qihoo_360v6	Qihoo 360V6	ipq6000	open	lts	standard
qcom	qualcommax	ipq60xx	qihoo_360v6	Qihoo 360V6	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	qihoo_360v6	Qihoo 360V6	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	redmi_ax5	Redmi AX5	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	redmi_ax5	Redmi AX5	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	redmi_ax5-jdcloud	Redmi AX5 JDCloud	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	redmi_ax5-jdcloud	Redmi AX5 JDCloud	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	tplink_eap610-outdoor	TP-Link EAP610-Outdoor	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap610-outdoor	TP-Link EAP610-Outdoor	ipq6018	open	lts	standard
qcom	qualcommax	ipq60xx	tplink_eap610-outdoor	TP-Link EAP610-Outdoor	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap610-outdoor	TP-Link EAP610-Outdoor	ipq6018	pro	lts	standard
qcom	qualcommax	ipq60xx	tplink_eap620-hd-v3	TP-Link EAP620 HD v3	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap620-hd-v3	TP-Link EAP620 HD v3	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap623-outdoor-hd-v1	TP-Link EAP623-Outdoor HD v1	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap623-outdoor-hd-v1	TP-Link EAP623-Outdoor HD v1	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap623od-hd-v1	TP-Link EAP623-Outdoor HD v1	ipq6018	open	lts	standard
qcom	qualcommax	ipq60xx	tplink_eap623od-hd-v1	TP-Link EAP623-Outdoor HD v1	ipq6018	pro	lts	standard
qcom	qualcommax	ipq60xx	tplink_eap625-outdoor-hd-v1	TP-Link EAP625-Outdoor HD v1	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap625-outdoor-hd-v1	TP-Link EAP625-Outdoor HD v1 and v1.6	ipq6018	open	lts	standard
qcom	qualcommax	ipq60xx	tplink_eap625-outdoor-hd-v1	TP-Link EAP625-Outdoor HD v1	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	tplink_eap625-outdoor-hd-v1	TP-Link EAP625-Outdoor HD v1 and v1.6	ipq6018	pro	lts	standard
qcom	qualcommax	ipq60xx	xiaomi_ax1800	Xiaomi AX1800	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	xiaomi_ax1800	Xiaomi AX1800	ipq6000	pro	lts	standard
qcom	qualcommax	ipq60xx	yuncore_fap650	Yuncore FAP650	ipq6018	open	edge	standard
qcom	qualcommax	ipq60xx	yuncore_fap650	Yuncore FAP650	ipq6018	open	lts	standard
qcom	qualcommax	ipq60xx	yuncore_fap650	Yuncore FAP650	ipq6018	pro	edge	standard
qcom	qualcommax	ipq60xx	yuncore_fap650	Yuncore FAP650	ipq6018	pro	lts	standard
qcom	qualcommax	ipq60xx	zn_m2	ZN M2	ipq6000	pro	edge	standard
qcom	qualcommax	ipq60xx	zn_m2	ZN M2	ipq6000	pro	lts	standard
qcom	qualcommax	ipq807x	aliyun_ap8220	Aliyun AP8220	ipq8071	open	edge	standard
qcom	qualcommax	ipq807x	aliyun_ap8220	Aliyun AP8220	ipq8071	open	lts	standard
qcom	qualcommax	ipq807x	aliyun_ap8220	Aliyun AP8220	ipq8071	pro	edge	standard
qcom	qualcommax	ipq807x	aliyun_ap8220	Aliyun AP8220	ipq8071	pro	lts	standard
qcom	qualcommax	ipq807x	arcadyan_aw1000	Arcadyan AW1000	ipq8072	open	edge	standard-usb
qcom	qualcommax	ipq807x	arcadyan_aw1000	Arcadyan AW1000	ipq8072	open	lts	standard-usb
qcom	qualcommax	ipq807x	arcadyan_aw1000	Arcadyan AW1000	ipq8072	pro	edge	standard-usb
qcom	qualcommax	ipq807x	arcadyan_aw1000	Arcadyan AW1000	ipq8072	pro	lts	standard-usb
qcom	qualcommax	ipq807x	asus_rt-ax89x	Asus RT-AX89X	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	asus_rt-ax89x	Asus RT-AX89X	ipq8074	open	lts	standard
qcom	qualcommax	ipq807x	asus_rt-ax89x	Asus RT-AX89X	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	asus_rt-ax89x	Asus RT-AX89X	ipq8074	pro	lts	standard
qcom	qualcommax	ipq807x	buffalo_wxr-5950ax12	Buffalo WXR-5950AX12	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	buffalo_wxr-5950ax12	Buffalo WXR-5950AX12	ipq8074	open	lts	standard
qcom	qualcommax	ipq807x	buffalo_wxr-5950ax12	Buffalo WXR-5950AX12	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	buffalo_wxr-5950ax12	Buffalo WXR-5950AX12	ipq8074	pro	lts	standard
qcom	qualcommax	ipq807x	cmcc_rm2-6	CMCC RM2-6	ipq8070	open	edge	standard
qcom	qualcommax	ipq807x	cmcc_rm2-6	CMCC RM2-6	ipq8070	open	lts	standard
qcom	qualcommax	ipq807x	cmcc_rm2-6	CMCC RM2-6	ipq8070	pro	edge	standard
qcom	qualcommax	ipq807x	cmcc_rm2-6	CMCC RM2-6	ipq8070	pro	lts	standard
qcom	qualcommax	ipq807x	compex_wpq873	Compex WPQ873	ipq8072	open	edge	standard
qcom	qualcommax	ipq807x	compex_wpq873	Compex WPQ873	ipq8072	open	lts	standard
qcom	qualcommax	ipq807x	compex_wpq873	Compex WPQ873	ipq8072	pro	edge	standard
qcom	qualcommax	ipq807x	compex_wpq873	Compex WPQ873	ipq8072	pro	lts	standard
qcom	qualcommax	ipq807x	dynalink_dl-wrx36	Dynalink DL-WRX36	ipq8072	open	edge	standard
qcom	qualcommax	ipq807x	dynalink_dl-wrx36	Dynalink DL-WRX36	ipq8072	open	lts	standard
qcom	qualcommax	ipq807x	dynalink_dl-wrx36	Dynalink DL-WRX36	ipq8072	pro	edge	standard
qcom	qualcommax	ipq807x	dynalink_dl-wrx36	Dynalink DL-WRX36	ipq8072	pro	lts	standard
qcom	qualcommax	ipq807x	edgecore_eap102	Edgecore EAP102	ipq8071	open	edge	standard
qcom	qualcommax	ipq807x	edgecore_eap102	Edgecore EAP102	ipq8071	open	lts	standard
qcom	qualcommax	ipq807x	edgecore_eap102	Edgecore EAP102	ipq8071	pro	edge	standard
qcom	qualcommax	ipq807x	edgecore_eap102	Edgecore EAP102	ipq8071	pro	lts	standard
qcom	qualcommax	ipq807x	edimax_cax1800	Edimax CAX1800	ipq8070	open	edge	standard
qcom	qualcommax	ipq807x	edimax_cax1800	Edimax CAX1800	ipq8070	open	lts	standard
qcom	qualcommax	ipq807x	edimax_cax1800	Edimax CAX1800	ipq8070	pro	edge	standard
qcom	qualcommax	ipq807x	edimax_cax1800	Edimax CAX1800	ipq8070	pro	lts	standard
qcom	qualcommax	ipq807x	inseego_fg2000	Inseego Fg2000	ipq8072	pro	edge	standard-usb
qcom	qualcommax	ipq807x	inseego_fg2000	Inseego Fg2000	ipq8072	pro	lts	standard-usb
qcom	qualcommax	ipq807x	linksys_homewrk	Linksys HomeWRK	ipq8174	open	edge	standard
qcom	qualcommax	ipq807x	linksys_homewrk	Linksys HomeWRK	ipq8174	open	lts	standard
qcom	qualcommax	ipq807x	linksys_homewrk	Linksys HomeWRK	ipq8174	pro	edge	standard
qcom	qualcommax	ipq807x	linksys_homewrk	Linksys HomeWRK	ipq8174	pro	lts	standard
qcom	qualcommax	ipq807x	linksys_mx4200v1	Linksys MX4200 v1	ipq8174	open	edge	standard
qcom	qualcommax	ipq807x	linksys_mx4200v1	Linksys MX4200 v1	ipq8174	open	lts	standard
qcom	qualcommax	ipq807x	linksys_mx4200v1	Linksys MX4200 v1	ipq8174	pro	edge	standard
qcom	qualcommax	ipq807x	linksys_mx4200v1	Linksys MX4200 v1	ipq8174	pro	lts	standard
qcom	qualcommax	ipq807x	linksys_mx4200v2	Linksys MX4200 v2	ipq8174	open	edge	standard
qcom	qualcommax	ipq807x	linksys_mx4200v2	Linksys MX4200 v2	ipq8174	open	lts	standard
qcom	qualcommax	ipq807x	linksys_mx4200v2	Linksys MX4200 v2	ipq8174	pro	edge	standard
qcom	qualcommax	ipq807x	linksys_mx4200v2	Linksys MX4200 v2	ipq8174	pro	lts	standard
qcom	qualcommax	ipq807x	linksys_mx4300	Linksys MX4300	ipq8174	open	edge	standard
qcom	qualcommax	ipq807x	linksys_mx4300	Linksys MX4300	ipq8174	open	lts	standard
qcom	qualcommax	ipq807x	linksys_mx4300	Linksys MX4300	ipq8174	pro	edge	standard
qcom	qualcommax	ipq807x	linksys_mx4300	Linksys MX4300	ipq8174	pro	lts	standard
qcom	qualcommax	ipq807x	linksys_mx5300	Linksys MX5300	ipq8072	open	edge	standard
qcom	qualcommax	ipq807x	linksys_mx5300	Linksys MX5300	ipq8072	open	lts	standard
qcom	qualcommax	ipq807x	linksys_mx5300	Linksys MX5300	ipq8072	pro	edge	standard
qcom	qualcommax	ipq807x	linksys_mx5300	Linksys MX5300	ipq8072	pro	lts	standard
qcom	qualcommax	ipq807x	linksys_mx8500	Linksys MX8500	ipq8072	open	edge	standard
qcom	qualcommax	ipq807x	linksys_mx8500	Linksys MX8500	ipq8072	open	lts	standard
qcom	qualcommax	ipq807x	linksys_mx8500	Linksys MX8500	ipq8072	pro	edge	standard
qcom	qualcommax	ipq807x	linksys_mx8500	Linksys MX8500	ipq8072	pro	lts	standard
qcom	qualcommax	ipq807x	netgear_rax120v2	Netgear RAX120v2	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	netgear_rax120v2	Netgear RAX120v2	ipq8074	open	lts	standard
qcom	qualcommax	ipq807x	netgear_rax120v2	Netgear RAX120v2	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_rax120v2	Netgear RAX120v2	ipq8074	pro	lts	standard
qcom	qualcommax	ipq807x	netgear_rbr750	Netgear RBR750	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	netgear_rbr750	Netgear RBR750	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_rbs750	Netgear RBS750	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	netgear_rbs750	Netgear RBS750	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_sxr80	Netgear SXR80	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	netgear_sxr80	Netgear SXR80	ipq8074	open	lts	standard
qcom	qualcommax	ipq807x	netgear_sxr80	Netgear SXR80	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_sxr80	Netgear SXR80	ipq8074	pro	lts	standard
qcom	qualcommax	ipq807x	netgear_sxs80	Netgear SXS80	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	netgear_sxs80	Netgear SXS80	ipq8074	open	lts	standard
qcom	qualcommax	ipq807x	netgear_sxs80	Netgear SXS80	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_sxs80	Netgear SXS80	ipq8074	pro	lts	standard
qcom	qualcommax	ipq807x	netgear_wax218	Netgear WAX218	ipq8072	open	edge	standard
qcom	qualcommax	ipq807x	netgear_wax218	Netgear WAX218	ipq8072	open	lts	standard
qcom	qualcommax	ipq807x	netgear_wax218	Netgear WAX218	ipq8072	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_wax218	Netgear WAX218	ipq8072	pro	lts	standard
qcom	qualcommax	ipq807x	netgear_wax620	Netgear WAX620	ipq8072	open	edge	standard
qcom	qualcommax	ipq807x	netgear_wax620	Netgear WAX620	ipq8072	open	lts	standard
qcom	qualcommax	ipq807x	netgear_wax620	Netgear WAX620	ipq8072	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_wax620	Netgear WAX620	ipq8072	pro	lts	standard
qcom	qualcommax	ipq807x	netgear_wax630	Netgear WAX630	ipq8074	open	edge	standard
qcom	qualcommax	ipq807x	netgear_wax630	Netgear WAX630	ipq8074	open	lts	standard
qcom	qualcommax	ipq807x	netgear_wax630	Netgear WAX630	ipq8074	pro	edge	standard
qcom	qualcommax	ipq807x	netgear_wax630	Netgear WAX630	ipq8074	pro	lts	standard
